Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Indicator Label
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,1831.048009764494,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,1525.540617602877,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1995,1466.948067604152,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1996,1616.831987212851,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1997,1628.761005615063,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,1603.366232008358,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1999,1596.118222390247,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1772.928691227614,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1896.300208780129,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,1937.464114130188,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2283.772993461255,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,2816.993849605548,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,3233.133396342122,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,3660.661047453223,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,4167.451699375306,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2008,5180.918815146864,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,4235.42990456612,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,4912.785855036717,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,5916.313643643432,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,6033.648846895432,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,5979.601389605846,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,6094.693923149557,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4685.059027290017,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4424.985290275557,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2017,4554.667539578281,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4577.210291804906,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4468.453418836562,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3743.541952292898,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,4160.559267369248,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2022,4960.303343328876,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2023,5370.477235078005,GDP per Capita
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,5752.990766514655,GDP per Capita
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1990,19.9779891967773,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1991,19.9779891967773,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1992,19.9779891967773,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1993,19.9779891967773,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1994,19.9779891967773,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1995,19.9779891967773,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1996,19.9779891967773,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1997,19.9779891967773,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1998,19.9779891967773,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1999,19.9779891967773,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2000,19.9779891967773,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2001,19.9779891967773,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2002,19.9779891967773,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2003,19.9779891967773,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2004,19.9779891967773,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2005,23.7013092041016,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2006,24.1994800567627,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2007,28.0010509490967,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2008,32.34689044952395,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2009,36.6927299499512,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2010,37.1623326598786,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2011,39.314054497609,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2012,41.1136395460803,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2013,43.7420884959084,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2014,44.7541330817422,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2015,47.8722518603574,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2016,56.3362808633269,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2017,59.9877981449491,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2018,66.9846814731454,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2019,67.9847769058202,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2020,67.5418502703756,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2021,67.7607753417413,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2022,67.8072989517915,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2023,67.2588432657415,Girls’ Tertiary Enrollment
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2024,66.0945315618712,Girls’ Tertiary Enrollment
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,1990,11.705,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,1991,11.674,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,1992,11.663,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,1993,11.574,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,1994,11.539,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,1995,11.624,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,1996,11.737,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,1997,11.763,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,1998,11.823,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,1999,11.914,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2000,12.026,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2001,12.16,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2002,12.318,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2003,12.503,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2004,12.713,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2005,12.954,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2006,13.225,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2007,13.528,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2008,13.865,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2009,14.234,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2010,14.418,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2011,14.614,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2012,14.821,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2013,15.036,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2014,15.256,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2015,15.258,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2016,15.031,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2017,14.919,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2018,14.801,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2019,14.677,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2020,13.206,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2021,13.433,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2022,14.331,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2023,14.338,Female Labor Force Participation Rate
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2024,14.306,Female Labor Force Participation Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1990,16.577,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1991,16.577,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1992,20.615,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1993,23.153,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1994,25.527,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1995,30.477,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1996,28.169,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1997,26.172,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1998,27.33,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1999,28.733,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2000,29.718,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2001,27.754,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2002,27.004,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2003,25.451,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2004,18.208,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2005,17.196,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2006,15.175,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2007,18.996,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2008,17.619,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2009,18.206,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2010,19.246,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2011,17.355,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2012,17.25,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2013,16.557,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2014,15.726,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2015,16.742,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2016,18.76,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2017,21.246,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2018,21.432,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2019,21.731,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2020,24.041,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2021,23.341,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2022,22.182,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2023,21.064,Female Unemployment Rate
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2024,21.056,Female Unemployment Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1990,4.509,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1991,4.366,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1992,4.274,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1993,4.076,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1994,3.914,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1995,3.487,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1996,3.139,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1997,2.886,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1998,2.691,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1999,2.62,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2000,2.59,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2001,2.519,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2002,2.429,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2003,2.451,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2004,2.5,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2005,2.562,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2006,2.628,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2007,2.704,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2008,2.785,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2009,2.825,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2010,2.875,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2011,2.899,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2012,2.996,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2013,2.997,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2014,3.084,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2015,3.091,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2016,3.091,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2017,3.09,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2018,3.019,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2019,2.997,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2020,2.94,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2021,2.87,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2022,2.817,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2023,2.766,Total Fertility Rate
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2024,2.723,Total Fertility Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990,5.667029157158183,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1991,1.12540459520747,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,4.472859184081841,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,2.900790799594418,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,3.973172180345415,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,4.642458772406385,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,4.988730565122083,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,5.492354743029424,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,5.575497460986,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,6.053438784675549,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,6.370003829917664,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.535251973915067,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,2.390204025737262,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.193454737397445,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,4.092071611253402,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,4.471744471744344,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,6.843838193791171,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,7.087827426810378,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,7.156283566058192,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,4.673599799523913,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,5.147234857553102,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,1.764571948998196,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,2.22619979863525,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,2.185466053621425,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,2.915911879857475,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,4.372019077901413,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.346643455554471,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,4.181220999947783,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,5.331108618944796,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.552093071569558,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,3.55016483786838,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2021,3.290646012022108,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2022,6.587845608869671,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2023,3.76028052279247,GDP Growth Rate
Egypt,EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2024,2.399169267825101,GDP Growth Rate
Egypt,EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,1990,735.9829350280247,GDP per Capita
Egypt,EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,1991,622.8296050078668,GDP per Capita
Egypt,EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,1992,680.7992386455101,GDP per Capita
Egypt,EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,740.3342173564175,GDP per Capita
Egypt,EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,807.3035372304874,GDP per Capita
